Model already exists: ../epd-solver/src/ffhq/edm-ffhq-64x64-uncond-vp.pkl
Loading the pre-trained diffusion model from "../epd-solver/src/ffhq/edm-ffhq-64x64-uncond-vp.pkl"...
Constructing predictor...
Setting up optimizer...
Using Cosince Annealing Learning Rate
Training for 10 kimg...

/root/autodl-tmp/epd-solver/solver_utils.py:38: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  vp_beta_d = 2 * (np.log(torch.tensor(sigma_min).cpu() ** 2 + 1) / epsilon_s - np.log(torch.tensor(sigma_max).cpu() ** 2 + 1)) / (epsilon_s - 1)
/root/autodl-tmp/epd-solver/solver_utils.py:39: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  vp_beta_min = np.log(torch.tensor(sigma_max).cpu() ** 2 + 1) - 0.5 * vp_beta_d
Step: 0 | Loss:  31.9533 | w0: 0.3866 | w1: 0.6134 | r0: 0.3078 | r1: 0.6019 | st0: 1.0350 | st1: 1.0511 | sd0: 0.9779 | sd1: 1.0043 | lr : 0.20000000 
Step: 4 | Loss:  43.9011 | w0: 0.9630 | w1: 0.0370 | r0: 0.0910 | r1: 0.3964 | st0: 0.9479 | st1: 1.0962 | sd0: 0.9932 | sd1: 0.9628 | lr : 0.19088535 
Step: 0 | Loss:  50.6702 | w0: 0.0155 | w1: 0.9845 | r0: 0.0064 | r1: 0.0023 | st0: 1.0587 | st1: 0.8055 | sd0: 1.0012 | sd1: 1.0080 | lr : 0.19068050 
Step: 1 | Loss:  19.6703 | w0: 0.1996 | w1: 0.8004 | r0: 0.0176 | r1: 0.4653 | st0: 0.9961 | st1: 1.0229 | sd0: 0.9975 | sd1: 1.0057 | lr : 0.19068050 
Step: 2 | Loss:   8.7308 | w0: 0.2474 | w1: 0.7526 | r0: 0.2285 | r1: 0.0310 | st0: 1.0052 | st1: 0.9921 | sd0: 1.0148 | sd1: 1.0221 | lr : 0.19068050 
Step: 3 | Loss:   6.2348 | w0: 0.9776 | w1: 0.0224 | r0: 0.0823 | r1: 0.2150 | st0: 1.0592 | st1: 1.0456 | sd0: 1.0119 | sd1: 1.0101 | lr : 0.19068050 
Step: 4 | Loss:  81.0128 | w0: 0.9570 | w1: 0.0430 | r0: 0.0830 | r1: 0.4085 | st0: 0.9549 | st1: 1.0968 | sd0: 0.9930 | sd1: 0.9628 | lr : 0.19068050 
Step: 0 | Loss:  40.7464 | w0: 0.0162 | w1: 0.9838 | r0: 0.0062 | r1: 0.0023 | st0: 1.0557 | st1: 0.8055 | sd0: 1.0009 | sd1: 1.0072 | lr : 0.19047349 
Step: 1 | Loss:  14.5783 | w0: 0.2681 | w1: 0.7319 | r0: 0.0173 | r1: 0.4427 | st0: 0.9961 | st1: 1.0091 | sd0: 0.9973 | sd1: 1.0062 | lr : 0.19047349 
Step: 2 | Loss:   6.9018 | w0: 0.2436 | w1: 0.7564 | r0: 0.2069 | r1: 0.0299 | st0: 1.0062 | st1: 0.9658 | sd0: 1.0156 | sd1: 1.0215 | lr : 0.19047349 
Step: 3 | Loss:   4.8577 | w0: 0.9759 | w1: 0.0241 | r0: 0.0804 | r1: 0.2179 | st0: 1.0640 | st1: 1.0443 | sd0: 1.0123 | sd1: 1.0101 | lr : 0.19047349 
Step: 4 | Loss:  73.5703 | w0: 0.9505 | w1: 0.0495 | r0: 0.0870 | r1: 0.4205 | st0: 0.9551 | st1: 1.0958 | sd0: 0.9930 | sd1: 0.9628 | lr : 0.19047349 
Step: 0 | Loss:  18.1285 | w0: 0.0171 | w1: 0.9829 | r0: 0.0062 | r1: 0.0023 | st0: 1.0528 | st1: 0.8054 | sd0: 1.0002 | sd1: 1.0045 | lr : 0.19026432 
Step: 1 | Loss:   6.9425 | w0: 0.3615 | w1: 0.6385 | r0: 0.0172 | r1: 0.4196 | st0: 0.9958 | st1: 0.9981 | sd0: 0.9969 | sd1: 1.0052 | lr : 0.19026432 
Step: 2 | Loss:   5.0846 | w0: 0.2424 | w1: 0.7576 | r0: 0.1953 | r1: 0.0295 | st0: 1.0061 | st1: 0.9387 | sd0: 1.0160 | sd1: 1.0194 | lr : 0.19026432 
Step: 3 | Loss:   4.3584 | w0: 0.9748 | w1: 0.0252 | r0: 0.0780 | r1: 0.2163 | st0: 1.0650 | st1: 1.0423 | sd0: 1.0121 | sd1: 1.0100 | lr : 0.19026432 
Step: 4 | Loss:  33.3221 | w0: 0.9403 | w1: 0.0597 | r0: 0.0957 | r1: 0.4437 | st0: 0.9506 | st1: 1.0932 | sd0: 0.9919 | sd1: 0.9627 | lr : 0.19026432 
Step: 0 | Loss:   1.7364 | w0: 0.0178 | w1: 0.9822 | r0: 0.0061 | r1: 0.0022 | st0: 1.0499 | st1: 0.8054 | sd0: 0.9993 | sd1: 1.0011 | lr : 0.19005301 
Step: 1 | Loss:   1.1556 | w0: 0.4765 | w1: 0.5235 | r0: 0.0170 | r1: 0.4030 | st0: 0.9951 | st1: 0.9889 | sd0: 0.9963 | sd1: 1.0032 | lr : 0.19005301 
Step: 2 | Loss:   1.9629 | w0: 0.2291 | w1: 0.7709 | r0: 0.1900 | r1: 0.0322 | st0: 1.0050 | st1: 0.9043 | sd0: 1.0159 | sd1: 1.0141 | lr : 0.19005301 
Step: 3 | Loss:   2.5672 | w0: 0.9727 | w1: 0.0273 | r0: 0.0769 | r1: 0.2190 | st0: 1.0616 | st1: 1.0381 | sd0: 1.0110 | sd1: 1.0095 | lr : 0.19005301 
Step: 4 | Loss:  45.6453 | w0: 0.9238 | w1: 0.0762 | r0: 0.1091 | r1: 0.4818 | st0: 0.9417 | st1: 1.0886 | sd0: 0.9894 | sd1: 0.9623 | lr : 0.19005301 
Step: 0 | Loss:   3.3953 | w0: 0.0184 | w1: 0.9816 | r0: 0.0061 | r1: 0.0022 | st0: 1.0468 | st1: 0.8053 | sd0: 0.9984 | sd1: 0.9980 | lr : 0.18983956 
Step: 1 | Loss:   1.9923 | w0: 0.5615 | w1: 0.4385 | r0: 0.0170 | r1: 0.3994 | st0: 0.9943 | st1: 0.9822 | sd0: 0.9956 | sd1: 1.0012 | lr : 0.18983956 
Step: 2 | Loss:   1.3177 | w0: 0.2227 | w1: 0.7773 | r0: 0.1893 | r1: 0.0381 | st0: 1.0036 | st1: 0.8819 | sd0: 1.0158 | sd1: 1.0099 | lr : 0.18983956 
Step: 3 | Loss:   1.9012 | w0: 0.9691 | w1: 0.0309 | r0: 0.0813 | r1: 0.2385 | st0: 1.0565 | st1: 1.0324 | sd0: 1.0106 | sd1: 1.0094 | lr : 0.18983956 
Step: 4 | Loss:  53.9287 | w0: 0.9034 | w1: 0.0966 | r0: 0.1217 | r1: 0.5152 | st0: 0.9355 | st1: 1.0855 | sd0: 0.9888 | sd1: 0.9623 | lr : 0.18983956 
Step: 0 | Loss:   6.3008 | w0: 0.0187 | w1: 0.9813 | r0: 0.0061 | r1: 0.0022 | st0: 1.0437 | st1: 0.8053 | sd0: 0.9982 | sd1: 0.9972 | lr : 0.18962396 
Step: 1 | Loss:   2.4481 | w0: 0.5386 | w1: 0.4614 | r0: 0.0170 | r1: 0.4149 | st0: 0.9929 | st1: 0.9769 | sd0: 0.9961 | sd1: 1.0012 | lr : 0.18962396 
Step: 2 | Loss:   2.1845 | w0: 0.3142 | w1: 0.6858 | r0: 0.1943 | r1: 0.0376 | st0: 1.0026 | st1: 0.8941 | sd0: 1.0161 | sd1: 1.0143 | lr : 0.18962396 
Step: 3 | Loss:   3.7309 | w0: 0.9647 | w1: 0.0353 | r0: 0.0921 | r1: 0.2809 | st0: 1.0553 | st1: 1.0305 | sd0: 1.0128 | sd1: 1.0104 | lr : 0.18962396 
Step: 4 | Loss:  89.5750 | w0: 0.8622 | w1: 0.1378 | r0: 0.1261 | r1: 0.5229 | st0: 0.9431 | st1: 1.0977 | sd0: 0.9921 | sd1: 0.9638 | lr : 0.18962396 
Step: 0 | Loss:   2.2321 | w0: 0.0190 | w1: 0.9810 | r0: 0.0061 | r1: 0.0022 | st0: 1.0401 | st1: 0.8053 | sd0: 0.9986 | sd1: 0.9985 | lr : 0.18940624 
Step: 1 | Loss:   0.8608 | w0: 0.4308 | w1: 0.5692 | r0: 0.0170 | r1: 0.4497 | st0: 0.9907 | st1: 0.9709 | sd0: 0.9972 | sd1: 1.0023 | lr : 0.18940624 
Step: 2 | Loss:   1.0461 | w0: 0.4355 | w1: 0.5645 | r0: 0.2058 | r1: 0.0405 | st0: 1.0013 | st1: 0.9170 | sd0: 1.0166 | sd1: 1.0199 | lr : 0.18940624 
Step: 3 | Loss:   1.5342 | w0: 0.9547 | w1: 0.0453 | r0: 0.1120 | r1: 0.3662 | st0: 1.0533 | st1: 1.0280 | sd0: 1.0148 | sd1: 1.0114 | lr : 0.18940624 
Step: 4 | Loss:  44.8794 | w0: 0.8048 | w1: 0.1952 | r0: 0.1294 | r1: 0.5195 | st0: 0.9500 | st1: 1.1078 | sd0: 0.9946 | sd1: 0.9652 | lr : 0.18940624 
Step: 0 | Loss:   1.8870 | w0: 0.0191 | w1: 0.9809 | r0: 0.0061 | r1: 0.0022 | st0: 1.0371 | st1: 0.8053 | sd0: 0.9988 | sd1: 0.9989 | lr : 0.18918639 
Step: 1 | Loss:   0.7271 | w0: 0.3268 | w1: 0.6732 | r0: 0.0170 | r1: 0.5057 | st0: 0.9880 | st1: 0.9641 | sd0: 0.9972 | sd1: 1.0015 | lr : 0.18918639 
Step: 2 | Loss:   0.8100 | w0: 0.5411 | w1: 0.4589 | r0: 0.2200 | r1: 0.0496 | st0: 0.9993 | st1: 0.9270 | sd0: 1.0156 | sd1: 1.0177 | lr : 0.18918639 
Step: 3 | Loss:   1.3077 | w0: 0.9501 | w1: 0.0499 | r0: 0.1089 | r1: 0.3589 | st0: 1.0494 | st1: 1.0216 | sd0: 1.0126 | sd1: 1.0095 | lr : 0.18918639 
Step: 4 | Loss:  30.0046 | w0: 0.8556 | w1: 0.1444 | r0: 0.1303 | r1: 0.4947 | st0: 0.9443 | st1: 1.0943 | sd0: 0.9924 | sd1: 0.9622 | lr : 0.18918639 
Step: 0 | Loss:   6.5875 | w0: 0.0191 | w1: 0.9809 | r0: 0.0061 | r1: 0.0022 | st0: 1.0310 | st1: 0.8053 | sd0: 0.9982 | sd1: 0.9973 | lr : 0.18896443 
Step: 1 | Loss:   3.3673 | w0: 0.2645 | w1: 0.7355 | r0: 0.0171 | r1: 0.5612 | st0: 0.9852 | st1: 0.9563 | sd0: 0.9962 | sd1: 0.9985 | lr : 0.18896443 
Step: 2 | Loss:   0.8493 | w0: 0.5635 | w1: 0.4365 | r0: 0.2333 | r1: 0.0632 | st0: 0.9963 | st1: 0.9167 | sd0: 1.0139 | sd1: 1.0124 | lr : 0.18896443 
Step: 3 | Loss:   1.5321 | w0: 0.9377 | w1: 0.0623 | r0: 0.1071 | r1: 0.3775 | st0: 1.0427 | st1: 1.0102 | sd0: 1.0101 | sd1: 1.0076 | lr : 0.18896443 
Step: 4 | Loss:  22.8992 | w0: 0.8686 | w1: 0.1314 | r0: 0.1366 | r1: 0.5020 | st0: 0.9372 | st1: 1.0806 | sd0: 0.9904 | sd1: 0.9604 | lr : 0.18896443 
Step: 0 | Loss:   8.3063 | w0: 0.0192 | w1: 0.9808 | r0: 0.0061 | r1: 0.0022 | st0: 1.0240 | st1: 0.8053 | sd0: 0.9981 | sd1: 0.9967 | lr : 0.18874034 
Step: 1 | Loss:   4.9373 | w0: 0.2408 | w1: 0.7592 | r0: 0.0171 | r1: 0.5752 | st0: 0.9831 | st1: 0.9514 | sd0: 0.9956 | sd1: 0.9975 | lr : 0.18874034 
Step: 2 | Loss:   0.6852 | w0: 0.5976 | w1: 0.4024 | r0: 0.2388 | r1: 0.0667 | st0: 0.9952 | st1: 0.9110 | sd0: 1.0135 | sd1: 1.0105 | lr : 0.18874034 
Step: 3 | Loss:   0.8389 | w0: 0.9111 | w1: 0.0889 | r0: 0.1166 | r1: 0.4759 | st0: 1.0389 | st1: 1.0045 | sd0: 1.0098 | sd1: 1.0076 | lr : 0.18874034 
Step: 4 | Loss:  30.9106 | w0: 0.8685 | w1: 0.1315 | r0: 0.1292 | r1: 0.5001 | st0: 0.9396 | st1: 1.0800 | sd0: 0.9910 | sd1: 0.9601 | lr : 0.18874034 
Step: 0 | Loss:   1.4154 | w0: 0.0193 | w1: 0.9807 | r0: 0.0061 | r1: 0.0022 | st0: 1.0193 | st1: 0.8053 | sd0: 0.9987 | sd1: 0.9988 | lr : 0.18851415 
Step: 1 | Loss:   0.8621 | w0: 0.2469 | w1: 0.7531 | r0: 0.0171 | r1: 0.5464 | st0: 0.9818 | st1: 0.9524 | sd0: 0.9959 | sd1: 0.9994 | lr : 0.18851415 
Step: 2 | Loss:   0.2012 | w0: 0.7448 | w1: 0.2552 | r0: 0.2286 | r1: 0.0439 | st0: 0.9984 | st1: 0.9316 | sd0: 1.0141 | sd1: 1.0117 | lr : 0.18851415 
Step: 3 | Loss:   0.5014 | w0: 0.9446 | w1: 0.0554 | r0: 0.1223 | r1: 0.4082 | st0: 1.0407 | st1: 1.0362 | sd0: 1.0106 | sd1: 1.0088 | lr : 0.18851415 
Step: 4 | Loss:  27.5420 | w0: 0.8771 | w1: 0.1229 | r0: 0.1225 | r1: 0.4576 | st0: 0.9468 | st1: 1.0892 | sd0: 0.9926 | sd1: 0.9602 | lr : 0.18851415 
Step: 0 | Loss:   2.0566 | w0: 0.0195 | w1: 0.9805 | r0: 0.0061 | r1: 0.0022 | st0: 1.0150 | st1: 0.8054 | sd0: 0.9995 | sd1: 1.0012 | lr : 0.18828586 
Step: 1 | Loss:   0.5975 | w0: 0.2632 | w1: 0.7368 | r0: 0.0171 | r1: 0.5095 | st0: 0.9810 | st1: 0.9568 | sd0: 0.9961 | sd1: 1.0010 | lr : 0.18828586 
Step: 2 | Loss:   1.1453 | w0: 0.8574 | w1: 0.1426 | r0: 0.2237 | r1: 0.0285 | st0: 1.0029 | st1: 0.9586 | sd0: 1.0138 | sd1: 1.0119 | lr : 0.18828586 
Step: 3 | Loss:   1.6636 | w0: 0.9640 | w1: 0.0360 | r0: 0.1234 | r1: 0.3377 | st0: 1.0406 | st1: 1.0573 | sd0: 1.0097 | sd1: 1.0084 | lr : 0.18828586 
Step: 4 | Loss:  38.2350 | w0: 0.8774 | w1: 0.1226 | r0: 0.1162 | r1: 0.4823 | st0: 0.9444 | st1: 1.0820 | sd0: 0.9908 | sd1: 0.9596 | lr : 0.18828586 
Step: 0 | Loss:   1.7889 | w0: 0.0196 | w1: 0.9804 | r0: 0.0061 | r1: 0.0022 | st0: 1.0098 | st1: 0.8054 | sd0: 0.9995 | sd1: 1.0011 | lr : 0.18805546 
Step: 1 | Loss:   0.4542 | w0: 0.2720 | w1: 0.7280 | r0: 0.0171 | r1: 0.4959 | st0: 0.9801 | st1: 0.9595 | sd0: 0.9958 | sd1: 1.0001 | lr : 0.18805546 
Step: 2 | Loss:   0.9070 | w0: 0.9037 | w1: 0.0963 | r0: 0.2347 | r1: 0.0225 | st0: 1.0030 | st1: 0.9750 | sd0: 1.0123 | sd1: 1.0109 | lr : 0.18805546 
Step: 3 | Loss:   1.2933 | w0: 0.9727 | w1: 0.0273 | r0: 0.1234 | r1: 0.2988 | st0: 1.0360 | st1: 1.0661 | sd0: 1.0081 | sd1: 1.0076 | lr : 0.18805546 
Step: 4 | Loss:  44.7456 | w0: 0.8689 | w1: 0.1311 | r0: 0.1190 | r1: 0.5228 | st0: 0.9372 | st1: 1.0692 | sd0: 0.9885 | sd1: 0.9589 | lr : 0.18805546 
Step: 0 | Loss:   1.4039 | w0: 0.0197 | w1: 0.9803 | r0: 0.0061 | r1: 0.0022 | st0: 1.0034 | st1: 0.8054 | sd0: 0.9993 | sd1: 1.0006 | lr : 0.18782298 
Step: 1 | Loss:   0.5488 | w0: 0.2260 | w1: 0.7740 | r0: 0.0172 | r1: 0.5265 | st0: 0.9790 | st1: 0.9579 | sd0: 0.9959 | sd1: 1.0005 | lr : 0.18782298 
Step: 2 | Loss:   0.9872 | w0: 0.9269 | w1: 0.0731 | r0: 0.2624 | r1: 0.0198 | st0: 1.0002 | st1: 0.9835 | sd0: 1.0135 | sd1: 1.0110 | lr : 0.18782298 
Step: 3 | Loss:   1.1772 | w0: 0.9749 | w1: 0.0251 | r0: 0.1457 | r1: 0.3105 | st0: 1.0308 | st1: 1.0701 | sd0: 1.0104 | sd1: 1.0084 | lr : 0.18782298 
Step: 4 | Loss:  34.0879 | w0: 0.8866 | w1: 0.1134 | r0: 0.1160 | r1: 0.5035 | st0: 0.9381 | st1: 1.0712 | sd0: 0.9905 | sd1: 0.9593 | lr : 0.18782298 
Step: 0 | Loss:   4.4170 | w0: 0.0196 | w1: 0.9804 | r0: 0.0061 | r1: 0.0022 | st0: 0.9972 | st1: 0.8054 | sd0: 0.9997 | sd1: 1.0019 | lr : 0.18758841 
Step: 1 | Loss:   2.2614 | w0: 0.1610 | w1: 0.8390 | r0: 0.0172 | r1: 0.5786 | st0: 0.9781 | st1: 0.9558 | sd0: 0.9963 | sd1: 1.0024 | lr : 0.18758841 
Step: 2 | Loss:   2.2735 | w0: 0.9391 | w1: 0.0609 | r0: 0.2945 | r1: 0.0184 | st0: 0.9945 | st1: 0.9876 | sd0: 1.0149 | sd1: 1.0114 | lr : 0.18758841 
Step: 3 | Loss:   2.3454 | w0: 0.9762 | w1: 0.0238 | r0: 0.1782 | r1: 0.3340 | st0: 1.0212 | st1: 1.0705 | sd0: 1.0122 | sd1: 1.0090 | lr : 0.18758841 
Step: 4 | Loss:  42.3750 | w0: 0.8892 | w1: 0.1108 | r0: 0.1212 | r1: 0.5115 | st0: 0.9341 | st1: 1.0673 | sd0: 0.9916 | sd1: 0.9596 | lr : 0.18758841 
Step: 0 | Loss:   1.8715 | w0: 0.0196 | w1: 0.9804 | r0: 0.0061 | r1: 0.0022 | st0: 0.9895 | st1: 0.8054 | sd0: 0.9995 | sd1: 1.0012 | lr : 0.18735176 
Step: 1 | Loss:   1.0830 | w0: 0.1412 | w1: 0.8588 | r0: 0.0172 | r1: 0.5994 | st0: 0.9774 | st1: 0.9554 | sd0: 0.9963 | sd1: 1.0016 | lr : 0.18735176 
Step: 2 | Loss:   2.3863 | w0: 0.9439 | w1: 0.0561 | r0: 0.3205 | r1: 0.0176 | st0: 0.9857 | st1: 0.9894 | sd0: 1.0144 | sd1: 1.0113 | lr : 0.18735176 
Step: 3 | Loss:   3.1223 | w0: 0.9779 | w1: 0.0221 | r0: 0.2043 | r1: 0.3477 | st0: 1.0089 | st1: 1.0690 | sd0: 1.0122 | sd1: 1.0090 | lr : 0.18735176 
Step: 4 | Loss:  39.4901 | w0: 0.8675 | w1: 0.1325 | r0: 0.1321 | r1: 0.5532 | st0: 0.9259 | st1: 1.0551 | sd0: 0.9906 | sd1: 0.9594 | lr : 0.18735176 
Step: 0 | Loss:   1.9386 | w0: 0.0198 | w1: 0.9802 | r0: 0.0061 | r1: 0.0022 | st0: 0.9830 | st1: 0.8054 | sd0: 0.9987 | sd1: 0.9989 | lr : 0.18711303 
Step: 1 | Loss:   1.3972 | w0: 0.1571 | w1: 0.8429 | r0: 0.0172 | r1: 0.5642 | st0: 0.9770 | st1: 0.9637 | sd0: 0.9961 | sd1: 0.9989 | lr : 0.18711303 
Step: 2 | Loss:   1.1402 | w0: 0.9444 | w1: 0.0556 | r0: 0.3229 | r1: 0.0171 | st0: 0.9779 | st1: 0.9903 | sd0: 1.0131 | sd1: 1.0110 | lr : 0.18711303 
Step: 3 | Loss:   1.8573 | w0: 0.9794 | w1: 0.0206 | r0: 0.2333 | r1: 0.3588 | st0: 0.9958 | st1: 1.0672 | sd0: 1.0117 | sd1: 1.0088 | lr : 0.18711303 
Step: 4 | Loss:  37.6946 | w0: 0.8832 | w1: 0.1168 | r0: 0.1462 | r1: 0.5597 | st0: 0.9181 | st1: 1.0393 | sd0: 0.9894 | sd1: 0.9591 | lr : 0.18711303 
Step: 0 | Loss:   4.6364 | w0: 0.0199 | w1: 0.9801 | r0: 0.0061 | r1: 0.0022 | st0: 0.9793 | st1: 0.8054 | sd0: 0.9983 | sd1: 0.9976 | lr : 0.18687224 
Step: 1 | Loss:   2.7107 | w0: 0.1843 | w1: 0.8157 | r0: 0.0172 | r1: 0.5011 | st0: 0.9768 | st1: 0.9799 | sd0: 0.9960 | sd1: 0.9974 | lr : 0.18687224 
Step: 2 | Loss:   0.2124 | w0: 0.9441 | w1: 0.0559 | r0: 0.3219 | r1: 0.0168 | st0: 0.9753 | st1: 0.9912 | sd0: 1.0124 | sd1: 1.0109 | lr : 0.18687224 
Step: 3 | Loss:   0.2614 | w0: 0.9797 | w1: 0.0203 | r0: 0.2770 | r1: 0.3746 | st0: 0.9888 | st1: 1.0664 | sd0: 1.0116 | sd1: 1.0088 | lr : 0.18687224 
Step: 4 | Loss:  27.4169 | w0: 0.9093 | w1: 0.0907 | r0: 0.1474 | r1: 0.4761 | st0: 0.9209 | st1: 1.0531 | sd0: 0.9911 | sd1: 0.9594 | lr : 0.18687224 
Step: 0 | Loss:   2.6544 | w0: 0.0200 | w1: 0.9800 | r0: 0.0061 | r1: 0.0023 | st0: 0.9758 | st1: 0.8055 | sd0: 0.9986 | sd1: 0.9983 | lr : 0.18662939 
Step: 1 | Loss:   1.6813 | w0: 0.1999 | w1: 0.8001 | r0: 0.0172 | r1: 0.4523 | st0: 0.9764 | st1: 0.9861 | sd0: 0.9962 | sd1: 0.9986 | lr : 0.18662939 
Step: 2 | Loss:   0.6601 | w0: 0.9433 | w1: 0.0567 | r0: 0.3079 | r1: 0.0166 | st0: 0.9778 | st1: 0.9920 | sd0: 1.0134 | sd1: 1.0111 | lr : 0.18662939 
Step: 3 | Loss:   1.1470 | w0: 0.9787 | w1: 0.0213 | r0: 0.3117 | r1: 0.3947 | st0: 0.9937 | st1: 1.0663 | sd0: 1.0127 | sd1: 1.0091 | lr : 0.18662939 
Step: 4 | Loss:  33.2384 | w0: 0.9157 | w1: 0.0843 | r0: 0.1371 | r1: 0.4312 | st0: 0.9282 | st1: 1.0656 | sd0: 0.9935 | sd1: 0.9599 | lr : 0.18662939 
Step: 0 | Loss:   0.6555 | w0: 0.0201 | w1: 0.9799 | r0: 0.0061 | r1: 0.0023 | st0: 0.9726 | st1: 0.8055 | sd0: 0.9991 | sd1: 1.0001 | lr : 0.18638448 
Step: 1 | Loss:   0.4828 | w0: 0.1893 | w1: 0.8107 | r0: 0.0172 | r1: 0.4380 | st0: 0.9758 | st1: 0.9873 | sd0: 0.9964 | sd1: 1.0001 | lr : 0.18638448 
Step: 2 | Loss:   0.8105 | w0: 0.9420 | w1: 0.0580 | r0: 0.2975 | r1: 0.0165 | st0: 0.9866 | st1: 0.9937 | sd0: 1.0137 | sd1: 1.0111 | lr : 0.18638448 
Step: 3 | Loss:   0.8758 | w0: 0.9779 | w1: 0.0221 | r0: 0.3172 | r1: 0.3935 | st0: 0.9947 | st1: 1.0664 | sd0: 1.0125 | sd1: 1.0090 | lr : 0.18638448 
Step: 4 | Loss:  24.1611 | w0: 0.9209 | w1: 0.0791 | r0: 0.1300 | r1: 0.4231 | st0: 0.9289 | st1: 1.0666 | sd0: 0.9933 | sd1: 0.9599 | lr : 0.18638448 
Step: 0 | Loss:   1.1457 | w0: 0.0202 | w1: 0.9798 | r0: 0.0061 | r1: 0.0023 | st0: 0.9636 | st1: 0.8055 | sd0: 0.9991 | sd1: 1.0000 | lr : 0.18613752 
Step: 1 | Loss:   0.6707 | w0: 0.1557 | w1: 0.8443 | r0: 0.0173 | r1: 0.4817 | st0: 0.9749 | st1: 0.9869 | sd0: 0.9962 | sd1: 0.9990 | lr : 0.18613752 
Step: 2 | Loss:   0.7849 | w0: 0.9409 | w1: 0.0591 | r0: 0.3006 | r1: 0.0165 | st0: 0.9924 | st1: 0.9951 | sd0: 1.0120 | sd1: 1.0108 | lr : 0.18613752 
Step: 3 | Loss:   0.9126 | w0: 0.9783 | w1: 0.0217 | r0: 0.2978 | r1: 0.3783 | st0: 0.9899 | st1: 1.0659 | sd0: 1.0111 | sd1: 1.0085 | lr : 0.18613752 
Step: 4 | Loss:  13.0365 | w0: 0.9224 | w1: 0.0776 | r0: 0.1277 | r1: 0.4396 | st0: 0.9228 | st1: 1.0600 | sd0: 0.9910 | sd1: 0.9595 | lr : 0.18613752 
Step: 0 | Loss:   2.5229 | w0: 0.0203 | w1: 0.9797 | r0: 0.0061 | r1: 0.0023 | st0: 0.9565 | st1: 0.8055 | sd0: 0.9987 | sd1: 0.9987 | lr : 0.18588851 
Step: 1 | Loss:   2.0111 | w0: 0.1312 | w1: 0.8688 | r0: 0.0173 | r1: 0.5210 | st0: 0.9743 | st1: 0.9869 | sd0: 0.9959 | sd1: 0.9969 | lr : 0.18588851 
Step: 2 | Loss:   0.5200 | w0: 0.9443 | w1: 0.0557 | r0: 0.3607 | r1: 0.0166 | st0: 1.0007 | st1: 0.9961 | sd0: 1.0096 | sd1: 1.0102 | lr : 0.18588851 
Step: 3 | Loss:   0.6682 | w0: 0.9805 | w1: 0.0195 | r0: 0.2914 | r1: 0.3631 | st0: 0.9781 | st1: 1.0642 | sd0: 1.0098 | sd1: 1.0081 | lr : 0.18588851 
Step: 4 | Loss:  24.8533 | w0: 0.9232 | w1: 0.0768 | r0: 0.1262 | r1: 0.4614 | st0: 0.9169 | st1: 1.0531 | sd0: 0.9895 | sd1: 0.9593 | lr : 0.18588851 
Step: 0 | Loss:   1.3223 | w0: 0.0204 | w1: 0.9796 | r0: 0.0061 | r1: 0.0023 | st0: 0.9618 | st1: 0.8057 | sd0: 0.9989 | sd1: 0.9992 | lr : 0.18563747 
Step: 1 | Loss:   0.9645 | w0: 0.1186 | w1: 0.8814 | r0: 0.0173 | r1: 0.5196 | st0: 0.9745 | st1: 0.9961 | sd0: 0.9960 | sd1: 0.9984 | lr : 0.18563747 
Step: 2 | Loss:   0.6174 | w0: 0.9464 | w1: 0.0536 | r0: 0.4074 | r1: 0.0167 | st0: 1.0145 | st1: 0.9977 | sd0: 1.0100 | sd1: 1.0102 | lr : 0.18563747 
Step: 3 | Loss:   0.8193 | w0: 0.9802 | w1: 0.0198 | r0: 0.3081 | r1: 0.3672 | st0: 0.9804 | st1: 1.0639 | sd0: 1.0107 | sd1: 1.0083 | lr : 0.18563747 
Step: 4 | Loss:  20.5052 | w0: 0.9144 | w1: 0.0856 | r0: 0.1245 | r1: 0.4545 | st0: 0.9253 | st1: 1.0610 | sd0: 0.9915 | sd1: 0.9596 | lr : 0.18563747 
Step: 0 | Loss:   4.5186 | w0: 0.0207 | w1: 0.9793 | r0: 0.0061 | r1: 0.0023 | st0: 0.9748 | st1: 0.8060 | sd0: 0.9999 | sd1: 1.0022 | lr : 0.18538440 
Step: 1 | Loss:   2.0821 | w0: 0.1184 | w1: 0.8816 | r0: 0.0173 | r1: 0.4909 | st0: 0.9749 | st1: 0.9968 | sd0: 0.9963 | sd1: 1.0019 | lr : 0.18538440 
Step: 2 | Loss:   1.7949 | w0: 0.9388 | w1: 0.0612 | r0: 0.3590 | r1: 0.0166 | st0: 1.0117 | st1: 0.9974 | sd0: 1.0118 | sd1: 1.0106 | lr : 0.18538440 
Step: 3 | Loss:   1.3869 | w0: 0.9802 | w1: 0.0198 | r0: 0.3244 | r1: 0.3758 | st0: 0.9818 | st1: 1.0635 | sd0: 1.0121 | sd1: 1.0087 | lr : 0.18538440 
